ano_str,unidade,valor,indicador,etapa,ano_t,ano_t1
2007/2008,Rondônia,61.6,promocao,EM_1,2007,2008
2007/2008,Acre,69.0,promocao,EM_1,2007,2008
2007/2008,Amazonas,69.4,promocao,EM_1,2007,2008
2007/2008,Roraima,65.0,promocao,EM_1,2007,2008
2007/2008,Pará,57.3,promocao,EM_1,2007,2008
2007/2008,Amapá,57.1,promocao,EM_1,2007,2008
2007/2008,Tocantins,66.7,promocao,EM_1,2007,2008
2007/2008,Maranhão,62.0,promocao,EM_1,2007,2008
2007/2008,Piauí,55.9,promocao,EM_1,2007,2008
2007/2008,Ceará,65.3,promocao,EM_1,2007,2008
2007/2008,Rio Grande do Norte,57.1,promocao,EM_1,2007,2008
2007/2008,Paraíba,59.9,promocao,EM_1,2007,2008
2007/2008,Pernambuco,56.4,promocao,EM_1,2007,2008
2007/2008,Alagoas,59.9,promocao,EM_1,2007,2008
2007/2008,Sergipe,59.2,promocao,EM_1,2007,2008
2007/2008,Bahia,57.7,promocao,EM_1,2007,2008
2007/2008,Minas Gerais,67.6,promocao,EM_1,2007,2008
2007/2008,Espírito Santo,67.4,promocao,EM_1,2007,2008
2007/2008,Rio de Janeiro,55.6,promocao,EM_1,2007,2008
2007/2008,São Paulo,71.3,promocao,EM_1,2007,2008
2007/2008,Paraná,68.0,promocao,EM_1,2007,2008
2007/2008,Santa Catarina,69.9,promocao,EM_1,2007,2008
2007/2008,Rio Grande do Sul,53.6,promocao,EM_1,2007,2008
2007/2008,Mato Grosso do Sul,59.4,promocao,EM_1,2007,2008
2007/2008,Mato Grosso,63.4,promocao,EM_1,2007,2008
2007/2008,Goiás,62.7,promocao,EM_1,2007,2008
2007/2008,Distrito Federal,57.8,promocao,EM_1,2007,2008
2007/2008,Brasil,71.1,promocao,EM_2,2007,2008
2007/2008,Norte,67.4,promocao,EM_2,2007,2008
2007/2008,Nordeste,67.3,promocao,EM_2,2007,2008
2007/2008,Sudeste,73.8,promocao,EM_2,2007,2008
2007/2008,Sul,74.2,promocao,EM_2,2007,2008
2007/2008,Centro-Oeste,69.7,promocao,EM_2,2007,2008
2007/2008,Rondônia,71.0,promocao,EM_2,2007,2008
2007/2008,Acre,74.2,promocao,EM_2,2007,2008
2007/2008,Amazonas,77.0,promocao,EM_2,2007,2008
2007/2008,Roraima,76.1,promocao,EM_2,2007,2008
2007/2008,Pará,60.9,promocao,EM_2,2007,2008
2007/2008,Amapá,66.6,promocao,EM_2,2007,2008
2007/2008,Tocantins,72.8,promocao,EM_2,2007,2008
2007/2008,Maranhão,67.9,promocao,EM_2,2007,2008
2007/2008,Piauí,66.6,promocao,EM_2,2007,2008
2007/2008,Ceará,73.9,promocao,EM_2,2007,2008
2007/2008,Rio Grande do Norte,65.8,promocao,EM_2,2007,2008
2007/2008,Paraíba,67.9,promocao,EM_2,2007,2008
2007/2008,Pernambuco,63.8,promocao,EM_2,2007,2008
2007/2008,Alagoas,67.2,promocao,EM_2,2007,2008
2007/2008,Sergipe,70.6,promocao,EM_2,2007,2008
2007/2008,Bahia,65.3,promocao,EM_2,2007,2008
2007/2008,Minas Gerais,74.1,promocao,EM_2,2007,2008
2007/2008,Espírito Santo,74.1,promocao,EM_2,2007,2008
2007/2008,Rio de Janeiro,64.5,promocao,EM_2,2007,2008
2007/2008,São Paulo,77.0,promocao,EM_2,2007,2008
2007/2008,Paraná,77.0,promocao,EM_2,2007,2008
2007/2008,Santa Catarina,77.7,promocao,EM_2,2007,2008
2007/2008,Rio Grande do Sul,68.8,promocao,EM_2,2007,2008
2007/2008,Mato Grosso do Sul,70.9,promocao,EM_2,2007,2008
2007/2008,Mato Grosso,69.2,promocao,EM_2,2007,2008
2007/2008,Goiás,70.0,promocao,EM_2,2007,2008
2007/2008,Distrito Federal,68.6,promocao,EM_2,2007,2008
2007/2008,Brasil,79.9,promocao,EM_3,2007,2008
2007/2008,Norte,73.1,promocao,EM_3,2007,2008
2007/2008,Nordeste,77.2,promocao,EM_3,2007,2008
2007/2008,Sudeste,81.8,promocao,EM_3,2007,2008
2007/2008,Sul,84.5,promocao,EM_3,2007,2008
2007/2008,Centro-Oeste,79.5,promocao,EM_3,2007,2008
2007/2008,Rondônia,80.7,promocao,EM_3,2007,2008
2007/2008,Acre,78.8,promocao,EM_3,2007,2008
2007/2008,Amazonas,82.5,promocao,EM_3,2007,2008
2007/2008,Roraima,85.8,promocao,EM_3,2007,2008
2007/2008,Pará,64.0,promocao,EM_3,2007,2008
2007/2008,Amapá,75.0,promocao,EM_3,2007,2008
2007/2008,Tocantins,85.1,promocao,EM_3,2007,2008
2007/2008,Maranhão,80.3,promocao,EM_3,2007,2008
2007/2008,Piauí,79.1,promocao,EM_3,2007,2008
2007/2008,Ceará,82.7,promocao,EM_3,2007,2008
2007/2008,Rio Grande do Norte,73.1,promocao,EM_3,2007,2008
2007/2008,Paraíba,79.3,promocao,EM_3,2007,2008
2007/2008,Pernambuco,73.0,promocao,EM_3,2007,2008
2007/2008,Alagoas,78.0,promocao,EM_3,2007,2008
2007/2008,Sergipe,79.5,promocao,EM_3,2007,2008
2007/2008,Bahia,74.6,promocao,EM_3,2007,2008
2007/2008,Minas Gerais,79.8,promocao,EM_3,2007,2008
2007/2008,Espírito Santo,83.0,promocao,EM_3,2007,2008
2007/2008,Rio de Janeiro,77.8,promocao,EM_3,2007,2008
2007/2008,São Paulo,84.0,promocao,EM_3,2007,2008
2007/2008,Paraná,85.3,promocao,EM_3,2007,2008
2007/2008,Santa Catarina,86.2,promocao,EM_3,2007,2008
2007/2008,Rio Grande do Sul,82.3,promocao,EM_3,2007,2008
2007/2008,Mato Grosso do Sul,81.6,promocao,EM_3,2007,2008
2007/2008,Mato Grosso,76.7,promocao,EM_3,2007,2008
2007/2008,Goiás,80.7,promocao,EM_3,2007,2008
2007/2008,Distrito Federal,78.0,promocao,EM_3,2007,2008
2007/2008,Brasil,13.5,repetencia,Total_EF,2007,2008
2007/2008,Norte,18.4,repetencia,Total_EF,2007,2008
2007/2008,Nordeste,18.4,repetencia,Total_EF,2007,2008
2007/2008,Sudeste,9.2,repetencia,Total_EF,2007,2008
2007/2008,Sul,11.6,repetencia,Total_EF,2007,2008
2007/2008,Centro-Oeste,11.8,repetencia,Total_EF,2007,2008
2007/2008,Rondônia,15.6,repetencia,Total_EF,2007,2008
2007/2008,Acre,16.0,repetencia,Total_EF,2007,2008
2007/2008,Amazonas,18.5,repetencia,Total_EF,2007,2008
2007/2008,Roraima,12.4,repetencia,Total_EF,2007,2008
2007/2008,Pará,20.7,repetencia,Total_EF,2007,2008
2007/2008,Amapá,16.8,repetencia,Total_EF,2007,2008
2007/2008,Tocantins,11.5,repetencia,Total_EF,2007,2008
2007/2008,Maranhão,16.6,repetencia,Total_EF,2007,2008
2007/2008,Piauí,20.2,repetencia,Total_EF,2007,2008
2007/2008,Ceará,13.1,repetencia,Total_EF,2007,2008
2007/2008,Rio Grande do Norte,19.1,repetencia,Total_EF,2007,2008
2007/2008,Paraíba,19.8,repetencia,Total_EF,2007,2008
2007/2008,Pernambuco,17.9,repetencia,Total_EF,2007,2008
2007/2008,Alagoas,19.6,repetencia,Total_EF,2007,2008
2007/2008,Sergipe,21.9,repetencia,Total_EF,2007,2008
2007/2008,Bahia,21.0,repetencia,Total_EF,2007,2008
2007/2008,Minas Gerais,12.1,repetencia,Total_EF,2007,2008
2007/2008,Espírito Santo,12.1,repetencia,Total_EF,2007,2008
2007/2008,Rio de Janeiro,11.9,repetencia,Total_EF,2007,2008
2007/2008,São Paulo,6.2,repetencia,Total_EF,2007,2008
2007/2008,Paraná,10.5,repetencia,Total_EF,2007,2008
2007/2008,Santa Catarina,9.9,repetencia,Total_EF,2007,2008
2007/2008,Rio Grande do Sul,13.6,repetencia,Total_EF,2007,2008
2007/2008,Mato Grosso do Sul,14.3,repetencia,Total_EF,2007,2008
2007/2008,Mato Grosso,10.8,repetencia,Total_EF,2007,2008
2007/2008,Goiás,10.8,repetencia,Total_EF,2007,2008
2007/2008,Distrito Federal,13.4,repetencia,Total_EF,2007,2008
2007/2008,Brasil,13.3,repetencia,EF_AI,2007,2008
2007/2008,Norte,20.9,repetencia,EF_AI,2007,2008
2007/2008,Nordeste,18.9,repetencia,EF_AI,2007,2008
2007/2008,Sudeste,7.8,repetencia,EF_AI,2007,2008
2007/2008,Sul,9.5,repetencia,EF_AI,2007,2008
2007/2008,Centro-Oeste,10.6,repetencia,EF_AI,2007,2008
2007/2008,Rondônia,14.0,repetencia,EF_AI,2007,2008
2007/2008,Acre,19.1,repetencia,EF_AI,2007,2008
2007/2008,Amazonas,19.6,repetencia,EF_AI,2007,2008
2007/2008,Roraima,11.7,repetencia,EF_AI,2007,2008
2007/2008,Pará,24.8,repetencia,EF_AI,2007,2008
2007/2008,Amapá,20.3,repetencia,EF_AI,2007,2008
2007/2008,Tocantins,11.2,repetencia,EF_AI,2007,2008
2007/2008,Maranhão,18.3,repetencia,EF_AI,2007,2008
2007/2008,Piauí,23.0,repetencia,EF_AI,2007,2008
2007/2008,Ceará,13.6,repetencia,EF_AI,2007,2008
2007/2008,Rio Grande do Norte,16.1,repetencia,EF_AI,2007,2008
2007/2008,Paraíba,20.1,repetencia,EF_AI,2007,2008
2007/2008,Pernambuco,18.2,repetencia,EF_AI,2007,2008
2007/2008,Alagoas,19.2,repetencia,EF_AI,2007,2008
2007/2008,Sergipe,22.5,repetencia,EF_AI,2007,2008
2007/2008,Bahia,21.4,repetencia,EF_AI,2007,2008
2007/2008,Minas Gerais,9.2,repetencia,EF_AI,2007,2008
2007/2008,Espírito Santo,11.6,repetencia,EF_AI,2007,2008
2007/2008,Rio de Janeiro,10.8,repetencia,EF_AI,2007,2008
2007/2008,São Paulo,5.2,repetencia,EF_AI,2007,2008
2007/2008,Paraná,8.7,repetencia,EF_AI,2007,2008
2007/2008,Santa Catarina,8.7,repetencia,EF_AI,2007,2008
2007/2008,Rio Grande do Sul,10.9,repetencia,EF_AI,2007,2008
2007/2008,Mato Grosso do Sul,13.8,repetencia,EF_AI,2007,2008
2007/2008,Mato Grosso,10.3,repetencia,EF_AI,2007,2008
2007/2008,Goiás,9.5,repetencia,EF_AI,2007,2008
2007/2008,Distrito Federal,10.1,repetencia,EF_AI,2007,2008
2007/2008,Brasil,13.8,repetencia,EF_AF,2007,2008
2007/2008,Norte,14.3,repetencia,EF_AF,2007,2008
2007/2008,Nordeste,17.6,repetencia,EF_AF,2007,2008
2007/2008,Sudeste,10.9,repetencia,EF_AF,2007,2008
2007/2008,Sul,13.9,repetencia,EF_AF,2007,2008
2007/2008,Centro-Oeste,13.4,repetencia,EF_AF,2007,2008
2007/2008,Rondônia,17.5,repetencia,EF_AF,2007,2008
2007/2008,Acre,10.4,repetencia,EF_AF,2007,2008
2007/2008,Amazonas,16.6,repetencia,EF_AF,2007,2008
2007/2008,Roraima,13.4,repetencia,EF_AF,2007,2008
2007/2008,Pará,13.5,repetencia,EF_AF,2007,2008
2007/2008,Amapá,11.6,repetencia,EF_AF,2007,2008
2007/2008,Tocantins,11.9,repetencia,EF_AF,2007,2008
2007/2008,Maranhão,13.8,repetencia,EF_AF,2007,2008
2007/2008,Piauí,15.6,repetencia,EF_AF,2007,2008
2007/2008,Ceará,12.3,repetencia,EF_AF,2007,2008
2007/2008,Rio Grande do Norte,23.1,repetencia,EF_AF,2007,2008
2007/2008,Paraíba,19.3,repetencia,EF_AF,2007,2008
2007/2008,Pernambuco,17.5,repetencia,EF_AF,2007,2008
2007/2008,Alagoas,20.1,repetencia,EF_AF,2007,2008
2007/2008,Sergipe,21.1,repetencia,EF_AF,2007,2008
2007/2008,Bahia,20.4,repetencia,EF_AF,2007,2008
2007/2008,Minas Gerais,15.6,repetencia,EF_AF,2007,2008
2007/2008,Espírito Santo,12.8,repetencia,EF_AF,2007,2008
2007/2008,Rio de Janeiro,13.4,repetencia,EF_AF,2007,2008
2007/2008,São Paulo,7.3,repetencia,EF_AF,2007,2008
2007/2008,Paraná,12.5,repetencia,EF_AF,2007,2008
2007/2008,Santa Catarina,11.3,repetencia,EF_AF,2007,2008
2007/2008,Rio Grande do Sul,16.8,repetencia,EF_AF,2007,2008
2007/2008,Mato Grosso do Sul,14.7,repetencia,EF_AF,2007,2008
2007/2008,Mato Grosso,11.4,repetencia,EF_AF,2007,2008
2007/2008,Goiás,12.2,repetencia,EF_AF,2007,2008
2007/2008,Distrito Federal,17.5,repetencia,EF_AF,2007,2008
2007/2008,Brasil,6.2,repetencia,EF_1,2007,2008
2007/2008,Norte,6.4,repetencia,EF_1,2007,2008
2007/2008,Nordeste,9.5,repetencia,EF_1,2007,2008
2007/2008,Sudeste,4.9,repetencia,EF_1,2007,2008
2007/2008,Sul,3.5,repetencia,EF_1,2007,2008
2007/2008,Centro-Oeste,4.5,repetencia,EF_1,2007,2008
2007/2008,Rondônia,2.4,repetencia,EF_1,2007,2008
2007/2008,Acre,5.9,repetencia,EF_1,2007,2008
2007/2008,Amazonas,5.2,repetencia,EF_1,2007,2008
2007/2008,Roraima,3.6,repetencia,EF_1,2007,2008
2007/2008,Pará,11.0,repetencia,EF_1,2007,2008
2007/2008,Amapá,8.1,repetencia,EF_1,2007,2008
2007/2008,Tocantins,5.9,repetencia,EF_1,2007,2008
2007/2008,Maranhão,8.4,repetencia,EF_1,2007,2008
2007/2008,Piauí,13.0,repetencia,EF_1,2007,2008
2007/2008,Ceará,9.3,repetencia,EF_1,2007,2008
2007/2008,Rio Grande do Norte,9.7,repetencia,EF_1,2007,2008
2007/2008,Paraíba,13.2,repetencia,EF_1,2007,2008
2007/2008,Pernambuco,7.8,repetencia,EF_1,2007,2008
2007/2008,Alagoas,5.7,repetencia,EF_1,2007,2008
2007/2008,Sergipe,5.5,repetencia,EF_1,2007,2008
2007/2008,Bahia,10.0,repetencia,EF_1,2007,2008
2007/2008,Minas Gerais,3.4,repetencia,EF_1,2007,2008
2007/2008,Espírito Santo,2.6,repetencia,EF_1,2007,2008
2007/2008,Rio de Janeiro,9.9,repetencia,EF_1,2007,2008
2007/2008,São Paulo,2.0,repetencia,EF_1,2007,2008
2007/2008,Paraná,3.0,repetencia,EF_1,2007,2008
2007/2008,Santa Catarina,4.3,repetencia,EF_1,2007,2008
2007/2008,Rio Grande do Sul,3.1,repetencia,EF_1,2007,2008
2007/2008,Mato Grosso do Sul,2.4,repetencia,EF_1,2007,2008
2007/2008,Mato Grosso,6.7,repetencia,EF_1,2007,2008
2007/2008,Goiás,4.6,repetencia,EF_1,2007,2008
2007/2008,Distrito Federal,2.5,repetencia,EF_1,2007,2008
2007/2008,Brasil,17.8,repetencia,EF_2,2007,2008
2007/2008,Norte,29.9,repetencia,EF_2,2007,2008
2007/2008,Nordeste,24.7,repetencia,EF_2,2007,2008
2007/2008,Sudeste,7.7,repetencia,EF_2,2007,2008
2007/2008,Sul,14.0,repetencia,EF_2,2007,2008
2007/2008,Centro-Oeste,13.7,repetencia,EF_2,2007,2008
2007/2008,Rondônia,21.3,repetencia,EF_2,2007,2008
2007/2008,Acre,30.2,repetencia,EF_2,2007,2008
2007/2008,Amazonas,23.8,repetencia,EF_2,2007,2008
2007/2008,Roraima,17.7,repetencia,EF_2,2007,2008
2007/2008,Pará,35.5,repetencia,EF_2,2007,2008
2007/2008,Amapá,27.3,repetencia,EF_2,2007,2008
2007/2008,Tocantins,17.2,repetencia,EF_2,2007,2008
2007/2008,Maranhão,22.1,repetencia,EF_2,2007,2008
2007/2008,Piauí,33.3,repetencia,EF_2,2007,2008
2007/2008,Ceará,15.8,repetencia,EF_2,2007,2008
2007/2008,Rio Grande do Norte,10.6,repetencia,EF_2,2007,2008
2007/2008,Paraíba,28.6,repetencia,EF_2,2007,2008
2007/2008,Pernambuco,24.4,repetencia,EF_2,2007,2008
2007/2008,Alagoas,24.3,repetencia,EF_2,2007,2008
2007/2008,Sergipe,32.7,repetencia,EF_2,2007,2008
2007/2008,Bahia,27.9,repetencia,EF_2,2007,2008
2007/2008,Minas Gerais,9.3,repetencia,EF_2,2007,2008
2007/2008,Espírito Santo,16.4,repetencia,EF_2,2007,2008
2007/2008,Rio de Janeiro,10.5,repetencia,EF_2,2007,2008
2007/2008,São Paulo,5.0,repetencia,EF_2,2007,2008
2007/2008,Paraná,9.8,repetencia,EF_2,2007,2008
2007/2008,Santa Catarina,17.6,repetencia,EF_2,2007,2008
2007/2008,Rio Grande do Sul,17.4,repetencia,EF_2,2007,2008
2007/2008,Mato Grosso do Sul,23.4,repetencia,EF_2,2007,2008
2007/2008,Mato Grosso,11.6,repetencia,EF_2,2007,2008
2007/2008,Goiás,12.9,repetencia,EF_2,2007,2008
2007/2008,Distrito Federal,10.3,repetencia,EF_2,2007,2008
2007/2008,Brasil,16.1,repetencia,EF_3,2007,2008
2007/2008,Norte,23.6,repetencia,EF_3,2007,2008
2007/2008,Nordeste,21.7,repetencia,EF_3,2007,2008
2007/2008,Sudeste,10.4,repetencia,EF_3,2007,2008
2007/2008,Sul,12.1,repetencia,EF_3,2007,2008
2007/2008,Centro-Oeste,13.8,repetencia,EF_3,2007,2008
2007/2008,Rondônia,16.4,repetencia,EF_3,2007,2008
2007/2008,Acre,17.8,repetencia,EF_3,2007,2008
2007/2008,Amazonas,27.9,repetencia,EF_3,2007,2008
2007/2008,Roraima,12.1,repetencia,EF_3,2007,2008
2007/2008,Pará,25.4,repetencia,EF_3,2007,2008
2007/2008,Amapá,22.6,repetencia,EF_3,2007,2008
2007/2008,Tocantins,12.7,repetencia,EF_3,2007,2008
2007/2008,Maranhão,20.5,repetencia,EF_3,2007,2008
2007/2008,Piauí,24.4,repetencia,EF_3,2007,2008
2007/2008,Ceará,16.2,repetencia,EF_3,2007,2008
2007/2008,Rio Grande do Norte,14.9,repetencia,EF_3,2007,2008
2007/2008,Paraíba,22.5,repetencia,EF_3,2007,2008
2007/2008,Pernambuco,23.0,repetencia,EF_3,2007,2008
2007/2008,Alagoas,23.2,repetencia,EF_3,2007,2008
2007/2008,Sergipe,23.6,repetencia,EF_3,2007,2008
2007/2008,Bahia,24.4,repetencia,EF_3,2007,2008
2007/2008,Minas Gerais,15.0,repetencia,EF_3,2007,2008
2007/2008,Espírito Santo,14.0,repetencia,EF_3,2007,2008
2007/2008,Rio de Janeiro,15.8,repetencia,EF_3,2007,2008
2007/2008,São Paulo,5.9,repetencia,EF_3,2007,2008
2007/2008,Paraná,14.0,repetencia,EF_3,2007,2008
2007/2008,Santa Catarina,11.0,repetencia,EF_3,2007,2008
2007/2008,Rio Grande do Sul,10.8,repetencia,EF_3,2007,2008
2007/2008,Mato Grosso do Sul,16.0,repetencia,EF_3,2007,2008
2007/2008,Mato Grosso,15.4,repetencia,EF_3,2007,2008
2007/2008,Goiás,11.5,repetencia,EF_3,2007,2008
2007/2008,Distrito Federal,14.2,repetencia,EF_3,2007,2008
2007/2008,Brasil,11.4,repetencia,EF_4,2007,2008
2007/2008,Norte,16.8,repetencia,EF_4,2007,2008
2007/2008,Nordeste,17.5,repetencia,EF_4,2007,2008
2007/2008,Sudeste,5.7,repetencia,EF_4,2007,2008
2007/2008,Sul,7.9,repetencia,EF_4,2007,2008
2007/2008,Centro-Oeste,10.4,repetencia,EF_4,2007,2008
2007/2008,Rondônia,12.8,repetencia,EF_4,2007,2008
2007/2008,Acre,13.3,repetencia,EF_4,2007,2008
2007/2008,Amazonas,16.3,repetencia,EF_4,2007,2008
2007/2008,Roraima,9.6,repetencia,EF_4,2007,2008
2007/2008,Pará,19.4,repetencia,EF_4,2007,2008
2007/2008,Amapá,17.2,repetencia,EF_4,2007,2008
2007/2008,Tocantins,10.5,repetencia,EF_4,2007,2008
2007/2008,Maranhão,17.7,repetencia,EF_4,2007,2008
2007/2008,Piauí,18.6,repetencia,EF_4,2007,2008
2007/2008,Ceará,13.7,repetencia,EF_4,2007,2008
2007/2008,Rio Grande do Norte,20.2,repetencia,EF_4,2007,2008
2007/2008,Paraíba,17.0,repetencia,EF_4,2007,2008
2007/2008,Pernambuco,14.3,repetencia,EF_4,2007,2008
2007/2008,Alagoas,18.3,repetencia,EF_4,2007,2008
2007/2008,Sergipe,19.5,repetencia,EF_4,2007,2008
2007/2008,Bahia,20.2,repetencia,EF_4,2007,2008
2007/2008,Minas Gerais,7.7,repetencia,EF_4,2007,2008
2007/2008,Espírito Santo,11.0,repetencia,EF_4,2007,2008
2007/2008,Rio de Janeiro,8.7,repetencia,EF_4,2007,2008
2007/2008,São Paulo,3.0,repetencia,EF_4,2007,2008
2007/2008,Paraná,7.0,repetencia,EF_4,2007,2008
2007/2008,Santa Catarina,7.4,repetencia,EF_4,2007,2008
2007/2008,Rio Grande do Sul,9.2,repetencia,EF_4,2007,2008
2007/2008,Mato Grosso do Sul,13.6,repetencia,EF_4,2007,2008
2007/2008,Mato Grosso,8.9,repetencia,EF_4,2007,2008
2007/2008,Goiás,9.5,repetencia,EF_4,2007,2008
2007/2008,Distrito Federal,11.0,repetencia,EF_4,2007,2008
2007/2008,Brasil,11.1,repetencia,EF_5,2007,2008
2007/2008,Norte,14.4,repetencia,EF_5,2007,2008
2007/2008,Nordeste,15.2,repetencia,EF_5,2007,2008
2007/2008,Sudeste,8.6,repetencia,EF_5,2007,2008
2007/2008,Sul,7.5,repetencia,EF_5,2007,2008
2007/2008,Centro-Oeste,8.1,repetencia,EF_5,2007,2008
2007/2008,Rondônia,10.5,repetencia,EF_5,2007,2008
2007/2008,Acre,9.7,repetencia,EF_5,2007,2008
2007/2008,Amazonas,16.6,repetencia,EF_5,2007,2008
2007/2008,Roraima,8.1,repetencia,EF_5,2007,2008
2007/2008,Pará,16.0,repetencia,EF_5,2007,2008
2007/2008,Amapá,12.7,repetencia,EF_5,2007,2008
2007/2008,Tocantins,8.0,repetencia,EF_5,2007,2008
2007/2008,Maranhão,15.5,repetencia,EF_5,2007,2008
2007/2008,Piauí,16.6,repetencia,EF_5,2007,2008
2007/2008,Ceará,12.7,repetencia,EF_5,2007,2008
2007/2008,Rio Grande do Norte,22.9,repetencia,EF_5,2007,2008
2007/2008,Paraíba,14.5,repetencia,EF_5,2007,2008
2007/2008,Pernambuco,13.6,repetencia,EF_5,2007,2008
2007/2008,Alagoas,14.1,repetencia,EF_5,2007,2008
2007/2008,Sergipe,16.1,repetencia,EF_5,2007,2008
2007/2008,Bahia,15.6,repetencia,EF_5,2007,2008
2007/2008,Minas Gerais,10.1,repetencia,EF_5,2007,2008
2007/2008,Espírito Santo,7.6,repetencia,EF_5,2007,2008
2007/2008,Rio de Janeiro,9.0,repetencia,EF_5,2007,2008
2007/2008,São Paulo,7.9,repetencia,EF_5,2007,2008
2007/2008,Paraná,5.6,repetencia,EF_5,2007,2008
2007/2008,Santa Catarina,6.4,repetencia,EF_5,2007,2008
2007/2008,Rio Grande do Sul,10.0,repetencia,EF_5,2007,2008
2007/2008,Mato Grosso do Sul,10.2,repetencia,EF_5,2007,2008
2007/2008,Mato Grosso,7.5,repetencia,EF_5,2007,2008
2007/2008,Goiás,7.8,repetencia,EF_5,2007,2008
2007/2008,Distrito Federal,7.7,repetencia,EF_5,2007,2008
2007/2008,Brasil,17.2,repetencia,EF_6,2007,2008
2007/2008,Norte,17.8,repetencia,EF_6,2007,2008
2007/2008,Nordeste,23.0,repetencia,EF_6,2007,2008
2007/2008,Sudeste,11.9,repetencia,EF_6,2007,2008
2007/2008,Sul,17.0,repetencia,EF_6,2007,2008
2007/2008,Centro-Oeste,16.3,repetencia,EF_6,2007,2008
2007/2008,Rondônia,22.0,repetencia,EF_6,2007,2008
2007/2008,Acre,11.8,repetencia,EF_6,2007,2008
2007/2008,Amazonas,20.6,repetencia,EF_6,2007,2008
2007/2008,Roraima,17.9,repetencia,EF_6,2007,2008
2007/2008,Pará,17.0,repetencia,EF_6,2007,2008
2007/2008,Amapá,15.1,repetencia,EF_6,2007,2008
2007/2008,Tocantins,13.9,repetencia,EF_6,2007,2008
2007/2008,Maranhão,17.6,repetencia,EF_6,2007,2008
2007/2008,Piauí,21.5,repetencia,EF_6,2007,2008
2007/2008,Ceará,16.4,repetencia,EF_6,2007,2008
2007/2008,Rio Grande do Norte,33.1,repetencia,EF_6,2007,2008
2007/2008,Paraíba,25.9,repetencia,EF_6,2007,2008
2007/2008,Pernambuco,21.9,repetencia,EF_6,2007,2008
2007/2008,Alagoas,24.6,repetencia,EF_6,2007,2008
2007/2008,Sergipe,28.7,repetencia,EF_6,2007,2008
2007/2008,Bahia,25.6,repetencia,EF_6,2007,2008
2007/2008,Minas Gerais,18.8,repetencia,EF_6,2007,2008
2007/2008,Espírito Santo,15.7,repetencia,EF_6,2007,2008
2007/2008,Rio de Janeiro,16.4,repetencia,EF_6,2007,2008
2007/2008,São Paulo,5.7,repetencia,EF_6,2007,2008
2007/2008,Paraná,14.4,repetencia,EF_6,2007,2008
2007/2008,Santa Catarina,15.2,repetencia,EF_6,2007,2008
2007/2008,Rio Grande do Sul,20.7,repetencia,EF_6,2007,2008
2007/2008,Mato Grosso do Sul,18.9,repetencia,EF_6,2007,2008
2007/2008,Mato Grosso,15.4,repetencia,EF_6,2007,2008
2007/2008,Goiás,13.1,repetencia,EF_6,2007,2008
2007/2008,Distrito Federal,22.1,repetencia,EF_6,2007,2008
2007/2008,Brasil,13.8,repetencia,EF_7,2007,2008
2007/2008,Norte,14.4,repetencia,EF_7,2007,2008
2007/2008,Nordeste,18.0,repetencia,EF_7,2007,2008
2007/2008,Sudeste,10.0,repetencia,EF_7,2007,2008
2007/2008,Sul,15.1,repetencia,EF_7,2007,2008
2007/2008,Centro-Oeste,13.2,repetencia,EF_7,2007,2008
2007/2008,Rondônia,18.8,repetencia,EF_7,2007,2008
2007/2008,Acre,11.1,repetencia,EF_7,2007,2008
2007/2008,Amazonas,15.5,repetencia,EF_7,2007,2008
2007/2008,Roraima,14.7,repetencia,EF_7,2007,2008
2007/2008,Pará,13.7,repetencia,EF_7,2007,2008
2007/2008,Amapá,11.9,repetencia,EF_7,2007,2008
2007/2008,Tocantins,12.2,repetencia,EF_7,2007,2008
2007/2008,Maranhão,14.3,repetencia,EF_7,2007,2008
2007/2008,Piauí,16.0,repetencia,EF_7,2007,2008
2007/2008,Ceará,12.6,repetencia,EF_7,2007,2008
2007/2008,Rio Grande do Norte,24.0,repetencia,EF_7,2007,2008
2007/2008,Paraíba,18.9,repetencia,EF_7,2007,2008
2007/2008,Pernambuco,18.4,repetencia,EF_7,2007,2008
2007/2008,Alagoas,20.7,repetencia,EF_7,2007,2008
2007/2008,Sergipe,21.2,repetencia,EF_7,2007,2008
2007/2008,Bahia,20.6,repetencia,EF_7,2007,2008
2007/2008,Minas Gerais,14.4,repetencia,EF_7,2007,2008
2007/2008,Espírito Santo,14.3,repetencia,EF_7,2007,2008
2007/2008,Rio de Janeiro,13.5,repetencia,EF_7,2007,2008
2007/2008,São Paulo,5.9,repetencia,EF_7,2007,2008
2007/2008,Paraná,13.4,repetencia,EF_7,2007,2008
2007/2008,Santa Catarina,12.5,repetencia,EF_7,2007,2008
2007/2008,Rio Grande do Sul,18.3,repetencia,EF_7,2007,2008
2007/2008,Mato Grosso do Sul,16.5,repetencia,EF_7,2007,2008
2007/2008,Mato Grosso,9.6,repetencia,EF_7,2007,2008
2007/2008,Goiás,12.2,repetencia,EF_7,2007,2008
2007/2008,Distrito Federal,17.1,repetencia,EF_7,2007,2008
2007/2008,Brasil,11.0,repetencia,EF_8,2007,2008
2007/2008,Norte,10.9,repetencia,EF_8,2007,2008
2007/2008,Nordeste,13.2,repetencia,EF_8,2007,2008
2007/2008,Sudeste,8.9,repetencia,EF_8,2007,2008
2007/2008,Sul,12.4,repetencia,EF_8,2007,2008
2007/2008,Centro-Oeste,11.1,repetencia,EF_8,2007,2008
